pitcher,player_name,pitch_type,stuff_plus_career,total_pitches
656970,"Smeltzer, Devin",ST,95.0,75
573186,"Stroman, Marcus",SV,95.0,2116
669422,"Sauer, Matt",SL,95.0,96
669424,"Lambert, Jimmy",KC,95.0,173
669084,"Hall, DL",CU,95.0,292
605507,"Thompson, Zach",SI,95.0,530
677958,"Rocker, Kumar",SL,95.0,606
679358,"Orze, Eric",SL,95.0,229
456713,"Bush, Matt",FC,95.0,147
688883,"Pallette, Peyton",FF,95.0,244
608716,"Steckenrider, Drew",CU,95.0,184
452657,"Lester, Jon",CU,95.0,201
676961,"Boushley, Caleb",FF,95.0,144
664350,"Sánchez, Sixto",CH,95.0,200
543507,"May, Trevor",ST,95.0,73
663474,"McKenzie, Triston",SL,95.0,1389
621368,"Hearn, Taylor",CH,95.0,366
681810,"Warren, Austin",ST,95.0,224
657031,"Taylor, Josh",SL,95.0,533
592791,"Taillon, Jameson",CU,94.9,2008
694297,"Pfaadt, Brandon",SI,94.9,1670
657756,"Seabold, Connor",SL,94.9,608
669461,"Liberatore, Matthew",CH,94.9,657
571882,"Law, Derek",CH,94.9,69
621139,"Kriske, Brooks",FF,94.9,238
668678,"Gallen, Zac",CH,94.9,2301
570666,"Cessa, Luis",CH,94.9,448
686826,"Jarvis, Bryce",SL,94.9,461
666200,"Luzardo, Jesús",SI,94.9,1510
668820,"Kranick, Max",CH,94.9,50
592222,"Claudio, Alex",SL,94.9,158
518585,"Cruz, Fernando",FF,94.9,1136
607067,"Rea, Colin",SI,94.9,1809
657424,"Gage, Matt",SI,94.9,50
663568,"Kolek, Stephen",SL,94.9,357
605138,"Benjamin, Wes",CH,94.9,57
656629,"Kopech, Michael",SL,94.9,1674
694918,"Tidwell, Blade",SL,94.9,53
458677,"Wilson, Justin",FF,94.9,1144
663765,"Woodford, Jake",CH,94.9,236
684320,"Rodríguez, Yariel",FS,94.8,285
605488,"Springs, Jeffrey",SL,94.8,1695
543475,"Lyles, Jordan",ST,94.8,1820
702193,"Morris, Andrew",FF,94.8,162
518774,"Harvey, Matt",CH,94.8,265
657053,"Toussaint, Touki",FF,94.8,374
571901,"Loup, Aaron",CU,94.8,55
663978,"Paddack, Chris",SL,94.8,315
643615,"Zeuch, T.J.",SL,94.8,122
607259,"Martinez, Nick",FC,94.8,1790
596001,"Junis, Jakob",SI,94.8,1605
702070,"Cameron, Noah",SL,94.8,401
605130,"Barlow, Scott",SI,94.8,490
676106,"Hancock, Emerson",SI,94.8,1143
593833,"Suero, Wander",CH,94.8,179
593372,"Martinez, Carlos",SI,94.8,176
641793,"Littell, Zack",FF,94.8,2895
547179,"Lorenzen, Michael",SL,94.8,1230
681190,"Vásquez, Randy",FF,94.8,1470
502239,"Cahill, Trevor",FC,94.8,123
656794,"Newcomb, Sean",CH,94.8,107
676961,"Boushley, Caleb",CU,94.8,54
623433,"Anderson, Nick",CH,94.7,51
606149,"Gallegos, Giovanny",FF,94.7,1751
571948,"Milner, Hoby",FF,94.7,829
605288,"Houser, Adrian",FF,94.7,1618
665871,"Assad, Javier",ST,94.7,481
680694,"Bradish, Kyle",FF,94.7,1902
457915,"Guerra, Javy",SL,94.7,50
608717,"Stratton, Chris",SI,94.7,91
669020,"Rolison, Ryan",SL,94.7,164
605151,"Bradley, Archie",KC,94.7,221
675540,"Curry, Xzavion",CH,94.7,58
668964,"Myers, Tobias",CU,94.7,91
456034,"Price, David",CH,94.7,357
643410,"Leiter Jr., Mark",SL,94.7,56
592314,"Foltynewicz, Mike",CH,94.7,283
674370,"Bido, Osvaldo",CH,94.7,399
664714,"Newsome, Ljay",CH,94.7,64
663531,"Allen, Logan",ST,94.7,424
676130,"Buttó, José",CH,94.7,626
693855,"Seymour, Ian",CH,94.7,476
615698,"Quantrill, Cal",SI,94.7,3642
623167,"Flexen, Chris",CU,94.7,931
623211,"Brazobán, Huascar",FF,94.7,635
596071,"Peters, Dillon",CH,94.7,296
600921,"Machado, Andrés",SL,94.7,422
596271,"Lawrence, Casey",CH,94.7,203
671212,"Boyle, Joe",FS,94.7,152
673540,"Senga, Kodai",SL,94.6,237
608334,"Fulmer, Carson",CH,94.6,652
663947,"Holton, Tyler",CH,94.6,848
501789,"Harris, Will",FC,94.6,105
621249,"Underwood Jr., Duane",CU,94.6,497
601713,"Pivetta, Nick",CU,94.6,1851
607179,"Weems, Jordan",FS,94.6,140
543548,"Milone, Tommy",CH,94.6,265
665734,"Felipe, Angel",FF,94.6,64
543101,"DeSclafani, Anthony",KC,94.6,423
687931,"Whisenhunt, Carson",FF,94.6,195
699823,"Davis, Tyler",SL,94.6,84
592717,"Sanchez, Aaron",CU,94.6,464
661563,"Gil, Luis",CH,94.6,1024
676879,"Ashby, Aaron",FF,94.6,113
641394,"Brentz, Jake",SL,94.6,360
547942,"Kim, Kwang Hyun",SL,94.6,667
669020,"Rolison, Ryan",CU,94.6,226
594902,"Lively, Ben",SL,94.6,176
656420,"Feyereisen, J.P.",CH,94.6,341
686613,"Brown, Hunter",FC,94.6,1147
676641,"Sulser, Beau",CH,94.6,114
680880,"Holman, Grant",FF,94.6,335
657770,"Stout, Eric",CH,94.6,55
670810,"Gillaspie, Logan",FF,94.6,274
837227,"Imai, Tatsuya",SI,94.6,54
607216,"Krehbiel, Joey",CH,94.6,322
642092,"Smith, Riley",SI,94.6,613
570666,"Cessa, Luis",SI,94.6,440
642048,"Saucedo, Tayler",SL,94.6,294
608723,"Voth, Austin",ST,94.6,436
593372,"Martinez, Carlos",FC,94.6,272
663485,"Sands, Cole",SI,94.6,275
622075,"Almonte, Yency",FF,94.6,574
641793,"Littell, Zack",FS,94.6,1907
683568,"Iriarte, Jairo",SL,94.5,55
681895,"Sisk, Evan",FF,94.5,66
475479,"Phelps, David",KC,94.5,304
696270,"Johnson, Ryan",FS,94.5,72
608372,"Sugano, Tomoyuki",SI,94.5,576
686796,"Walston, Blake",CH,94.5,56
621111,"Buehler, Walker",SL,94.5,419
700187,"Taylor, Troy",ST,94.5,187
837227,"Imai, Tatsuya",SL,94.5,196
670167,"Schreiber, John",CH,94.5,247
666129,"Garrett, Braxton",CU,94.5,460
656240,"Blewett, Scott",SL,94.5,436
672578,"Hernández, Carlos",FS,94.5,588
680730,"Parker, Mitchell",FF,94.5,2819
489119,"Miley, Wade",CH,94.5,1327
663734,"Neidert, Nick",CU,94.5,63
663465,"Allard, Kolby",FC,94.5,821
691946,"Klassen, George",CH,94.5,77
642152,"Trivino, Lou",ST,94.4,397
676477,"Whitlock, Garrett",SL,94.4,927
607231,"Gant, John",SL,94.4,60
691725,"Painter, Andrew",SI,94.4,99
695684,"Rodríguez, Elmer",FF,94.4,53
801434,"Gervase, Paul",FF,94.4,80
700363,"Smith-Shawver, AJ",CU,94.4,174
663734,"Neidert, Nick",SL,94.4,181
519293,"Smith, Will",CH,94.4,98
686563,"Cannon, Jonathan",CH,94.4,762
669947,"Scholtens, Jesse",FS,94.4,66
605397,"Musgrove, Joe",SI,94.4,531
688883,"Pallette, Peyton",SL,94.4,107
672911,"Cruz, Jesus",SL,94.4,67
679346,"Navarro, Edgar",SL,94.4,53
500610,"Guerra, Deolis",FF,94.4,408
658431,"Medina, Adonis",SI,94.3,128
543475,"Lyles, Jordan",FF,94.3,2966
621249,"Underwood Jr., Duane",CH,94.3,626
621249,"Underwood Jr., Duane",FC,94.3,352
664074,"Ponce, Cody",CU,94.3,118
659275,"Lamet, Dinelson",FF,94.3,774
621057,"Garza, Justin",FC,94.3,219
517008,"Colomé, Alex",FC,94.3,1448
668881,"Greene, Hunter",CH,94.3,216
607200,"Fedde, Erick",CH,94.3,1173
641712,"Hudson, Dakota",CU,94.3,632
656731,"Megill, Tylor",CU,94.3,391
593604,"Baldonado, Alberto",FF,94.3,129
681066,"Bush, Ky",SL,94.3,80
571670,"Floro, Dylan",CH,94.3,579
472551,"Abad, Fernando",KC,94.3,78
687064,"Young, Brandon",FS,94.3,288
489334,"Stammen, Craig",SL,94.3,85
660730,"Rodríguez, Elvin",CU,94.3,69
642547,"Peralta, Freddy",CH,94.3,2282
615698,"Quantrill, Cal",CH,94.3,905
682051,"Hill, Garrett",CH,94.3,118
669358,"Baz, Shane",FC,94.2,607
621107,"Eflin, Zach",FC,94.2,1860
519326,"Strickland, Hunter",SI,94.2,224
681869,"Dubin, Shawn",CU,94.2,210
605164,"Bundy, Dylan",CU,94.2,438
607391,"Mazza, Chris",SI,94.2,119
677976,"Dobnak, Randy",SI,94.2,449
687064,"Young, Brandon",SL,94.2,171
605463,"Scott, Tayler",FS,94.2,442
671790,"Bolaños, Ronald",SI,94.2,129
429722,"Santana, Ervin",SL,94.2,548
489119,"Miley, Wade",FC,94.2,2346
607067,"Rea, Colin",CU,94.2,596
668909,"Williams, Gavin",ST,94.2,923
656492,"Griffin, Foster",ST,94.2,162
593958,"Rodriguez, Eduardo",CH,94.2,2355
